id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
90676,Short North - Italianate Cottage,483306,Audra & Lacey,,Near North/University,39.98394409360672,-83.00321438009588,Entire home/apt,198,1,261,2019-01-25,2.92,3,119
497808,Priv. 1st Flr Mattress - N.Campus,2350409,Eddie,,Near North/University,40.01068502951252,-83.00937707429402,Private room,20,3,20,2019-01-16,0.31,3,335
543140,Private 2nd Floor Room -- N.Campus,2350409,Eddie,,Near North/University,40.01242981545072,-83.0098628739328,Private room,47,2,93,2018-12-09,1.17,3,35
591101,The Bellows' Studio Loft  (3rd floor apartment),2889677,Gail,,Near East,39.96085516154884,-82.97968310617452,Private room,80,2,180,2019-02-03,2.27,1,331
681145,2 bd Quiet/Close to Campus/OSU/Short North/Airport,3468444,Vicki,,Near North/University,40.018980904563804,-83.0006735106255,Entire home/apt,90,2,116,2018-11-24,1.50,1,258
923248,Single Bed in a 5-Person Coed Dorm at the Hostel,4965048,Mathew,,Near North/University,40.01192964973094,-83.00142259464882,Shared room,30,1,121,2019-01-27,1.67,7,228
927867,Full Private Room at the Hostel,4965048,Mathew,,Near North/University,40.01150447468419,-83.00082670785136,Private room,60,1,27,2018-11-29,0.41,7,207
1217678,Comfortable rooms in Clintonville 1,5707733,Russell & Douglas,,Clintonville,40.03828062212529,-83.01837781941258,Private room,75,1,142,2018-11-25,2.08,2,333
1286887,Better than a hotel! German Village,78761,Jeff & Stevo,,Near South,39.94700280287333,-82.99073546236772,Entire home/apt,199,3,106,2018-12-26,1.59,2,349
1321192,Right Downtown! Beautiful Historic Old Oaks Home!,5856018,Luke,,Near South,39.95353328756816,-82.96724597835235,Entire home/apt,235,1,43,2019-01-19,0.66,5,352
1336145,Comfortable rooms in Clintonville 2,5707733,Russell & Douglas,,Clintonville,40.036890613280924,-83.01830304213554,Private room,75,1,110,2018-11-23,1.66,2,338
1520102,Single Bed in a 3-Person Coed Dorm at the Hostel,4965048,Mathew,,Near North/University,40.01369817761523,-83.0010662011135,Shared room,32,1,36,2018-11-11,0.59,7,220
1534493,Downtown! Bedroom in Historic Old Oaks!,5856018,Luke,,Near South,39.951943098881245,-82.96636373455989,Private room,49,1,6,2017-11-05,0.10,5,0
1534602,Downtown Bedroom in Historic Old Oaks!,5856018,Luke,,Near South,39.9523124868303,-82.9670475236011,Private room,49,1,15,2017-08-17,0.26,5,0
1541333,OSU/Victorian Village B&B,8215843,Lynn,,Near North/University,39.98685955680643,-83.0134695933838,Private room,650,2,16,2018-08-12,0.25,1,264
1572814,Newly Renovated Charming Townhome,8361110,Kristen,,Near South,39.93986391640123,-82.98419706174467,Entire home/apt,85,7,28,2018-09-01,0.62,2,90
1681195,Charming & close to German Village,8361110,Kristen,,Near South,39.93871012665995,-82.98035247425015,Entire home/apt,85,7,40,2018-11-30,0.62,2,82
1763836,Charming 1BR Apt in Clintonville,7785489,Nancy,,Near North/University,40.01796413413317,-83.00266859470354,Entire home/apt,85,3,65,2018-10-27,1.01,4,334
1900779,"Urban Oasis near Short North, OSU - Free WiFi",9870556,Lisa,,Near North/University,39.98520024061168,-83.01300274041412,Entire home/apt,157,2,13,2018-07-15,0.22,1,298
2031035,Historic Old Oaks Home - Downtown!,5856018,Luke,,Near South,39.95192327479129,-82.96644330995514,Entire home/apt,112,1,18,2018-07-15,0.38,5,0
2134901,Terrific Apt just south of OSU,6466841,Linda,,Near North/University,39.98743157632981,-83.01669357819782,Entire home/apt,180,2,23,2018-08-05,0.38,5,298
2141251,Heart of German Village,9554827,Josh,,Near South,39.950981013027565,-82.994189565923,Private room,60,1,587,2019-01-26,9.76,1,127
2172026,Mid-Century Sweet Little Apartment,6466841,Linda,,Near North/University,39.98669893865444,-83.01120893218729,Entire home/apt,140,2,17,2018-08-27,0.28,5,100
2196955,+++ Close to OSU and Riverside Hospital,11043646,Curt,,West Olentangy,40.023564317091264,-83.03218416544301,Private room,38,1,37,2018-12-17,1.06,3,155
2227278,German Village Getaway,11366166,Tina,,Near South,39.940975308628225,-82.98737107062826,Entire home/apt,265,4,3,2017-10-29,0.09,1,327
2232202,Short North Neat/Clean Apartment,6466841,Linda,,Near North/University,39.97994703302084,-83.00778716793417,Entire home/apt,150,2,37,2018-11-25,0.64,5,356
2262958,Great apartment with extra rooms,6466841,Linda,,Near North/University,39.98701772079175,-83.01135509083922,Entire home/apt,160,2,25,2018-11-04,0.44,5,311
2284335,Clean  House Close Downtown/OSU,4911015,Natalia,,Clintonville,40.02789437764842,-83.02263836885618,Entire home/apt,79,1,177,2018-12-09,2.92,3,250
2333143,Merion Village: Heritage BrickHouse,11917334,Todd,,Near South,39.93242636778994,-82.9871670809283,Entire home/apt,169,2,178,2019-01-03,3.07,2,132
2349920,Eclectic Short North Escape w/Free Parking,10776491,Catherine & Bryan,,Near North/University,39.98616994034197,-83.00370744509618,Entire home/apt,185,1,84,2019-01-31,1.39,3,224
2642205,Comfortable nice Bedroom,13527293,Danny,,Eastland/Brice,39.92098405462722,-82.82188548378733,Private room,50,1,6,2019-01-12,0.17,1,360
3193181,LUXURY LIVING on a budget,16184897,Toya,,South Linden,40.00869987911739,-82.97471788611001,Entire home/apt,70,1,112,2018-12-31,1.97,4,18
3217988,Modern urban private retreat,16185253,John,,Near North/University,39.976517125885216,-82.99982520576724,Entire home/apt,325,2,24,2018-11-04,0.79,1,360
3640815,Cute & Clean Bungalow in Clintonville,2628753,Samantha,,Near North/University,40.018904979581954,-83.00339363326896,Private room,45,1,114,2019-02-02,2.08,1,48
3731977,Relaxation Near Easton (Sky),18986310,Alissa,,Rocky Fork-Blacklick,40.09093416772231,-82.88549322666735,Private room,50,1,22,2019-01-06,0.49,2,268
3750603,Private room downtown! Historic Old Oaks,5856018,Luke,,Near East,39.95361534484029,-82.96791241079613,Private room,29,1,20,2018-09-19,0.36,5,0
3772260,Condo-Short North-Best Location!,11508223,Brittany,,Near North/University,39.97659141831063,-83.00554134797852,Entire home/apt,60,28,13,2015-01-18,0.24,1,0
3940646,The Manor-  3rd FL. Loft Apt. - Close to Downtown,19532241,Tawana,,Near East,39.965531052061365,-82.97665166268615,Entire home/apt,89,1,119,2019-01-27,5.43,2,156
3975468,"Serial Entrepreneur-Ship (""S.E.S"")",16184897,Toya,,South Linden,40.00898707160216,-82.9753376071719,Private room,45,1,48,2019-01-05,0.92,4,85
4016219,Entire Upstairs of GermanVill House,20824351,Maurice,,Near South,39.95056079653837,-82.99023820076003,Private room,65,1,43,2018-10-19,0.80,1,361
4270750,"Modern, Loft-like Apartment in Arena District",11505816,Michael,,Downtown,39.968420126702064,-83.00835051847952,Entire home/apt,135,1,294,2019-02-07,5.57,1,27
4558073,Clean House Close OSU/MAPFRE/Short North,4911015,Natalia,,Clintonville,40.027626326047745,-83.02085061220659,Entire home/apt,89,1,29,2019-01-27,1.85,3,250
4679761,King Private Room at the Hostel,4965048,Mathew,,Near North/University,40.0132001583873,-83.00186838213264,Private room,70,1,21,2018-12-16,0.65,7,186
4735630,"Upscale, private, and close to campus and downtown",24421564,Garry,,West Scioto,39.99409902288164,-83.08320562955086,Private room,110,1,9,2018-07-08,0.22,1,365
4812659,Charming 3 bedroom Home,8814762,Ashley & Andrew,,North Linden,40.043547879023286,-82.985387965516,Entire home/apt,99,6,29,2018-08-21,0.61,2,70
5091530,Full condo in Short North location!,26304551,Dan,,Near North/University,39.975241643309246,-83.00407552409534,Entire home/apt,95,2,116,2019-02-03,2.36,1,143
5114111,Cozy Room in Clintonville,24895980,Lauren,,Clintonville,40.02648278718785,-83.01779918184542,Private room,55,1,13,2017-12-16,0.27,1,0
5232411,German Village townhouse in the sky,78761,Jeff & Stevo,,Near South,39.948906393969686,-82.99491662603226,Entire home/apt,199,3,52,2019-01-03,1.21,2,161
5297763,"Comfy 3 bed duplex, Short North area, Sleeps 8",27439453,Ingrid & Mike,,Near North/University,39.98878727354987,-83.00255230799837,Entire home/apt,140,1,181,2019-01-27,4.05,9,260
5394765,"Shabby Chic / Downtown,OSU",27964222,Bonnie,,Hilltop,39.949618843605975,-83.08531546966255,Private room,50,1,97,2019-01-25,2.03,2,86
5396611,"Stylish /Downtown,OSU",27964222,Bonnie,,Hilltop,39.95078269504731,-83.08395389706435,Private room,55,1,120,2018-12-28,2.51,2,128
5533834,Large Short North House,28695156,Miles,,Near North/University,39.98296482877651,-82.9987059759258,Entire home/apt,295,1,106,2018-11-25,2.22,4,340
5535278,The Schiller Room- On the Park GV,28694314,Jim,,Near South,39.94348628450112,-82.98923785300082,Entire home/apt,115,1,154,2018-11-18,3.31,1,358
5580209,Comfy bedroom with unshared bath near downtown,28929522,Annette And TJ,,Near East,39.970631929117985,-82.95925175579814,Private room,75,6,30,2019-02-01,0.66,2,304
5593187,Loft steps from Convention,25322294,Sarah,,Downtown,39.97315619898224,-83.00305251333438,Entire home/apt,165,2,15,2019-01-13,0.34,1,134
5770106,Apt SHORT NORTH on Goodale Park,29934670,Jaime,,Near North/University,39.978474385042524,-83.00886716704096,Entire home/apt,120,1,108,2018-12-02,2.37,1,356
5820556,Short North close to OSU!,119415,Douglas,,Near North/University,39.99054549165884,-83.00517354834176,Entire home/apt,119,2,114,2018-11-26,2.46,1,348
5854666,Nice BD/ off street parking/Shabat,25144683,Joe,,Eastmoor/Walnut Ridge,39.96927326077296,-82.92155695481485,Private room,75,2,7,2017-11-19,0.23,1,314
5859019,Tiny House Rainbow Bungalow,28808319,Pilgrim Heidi,,Clintonville,40.02895140628967,-83.02386641184336,Entire home/apt,50,1,220,2019-01-20,4.74,1,346
5945411,Relaxation Near Easton (Sand),18986310,Alissa,,Rocky Fork-Blacklick,40.08938544708714,-82.88539765865998,Private room,50,1,24,2018-11-30,0.54,2,314
6177642,Glenbrook House Park-like Relaxing Setting,3967436,Thom & Jan,,Clintonville,40.04624815670991,-83.01639515329512,Private room,75,1,147,2019-02-03,3.24,2,279
6214751,1 Bedroom Lower Level Apartment,31349526,Bill,,Near East,39.96610478086611,-82.96512069597239,Entire home/apt,99,1,128,2019-01-20,2.81,1,147
6246570,Modern/Historic with a street view.,28025453,James,,Near South,39.94480101668722,-82.98325052624541,Private room,49,2,134,2019-02-01,2.94,1,301
6391158,"Your  Home in Columbus ,Ohio 43230",33321292,Figen,,Rocky Fork-Blacklick,40.06224675806148,-82.85429260505646,Private room,48,1,85,2019-01-27,1.89,2,365
6416756,Your home in Columbus 43230,33321292,Figen,,Rocky Fork-Blacklick,40.06192589076475,-82.8543556475165,Private room,58,1,64,2018-12-12,1.43,2,355
6490155,10 minutes from Airport &  Easton,33917644,Shell,,Northeast,40.03176207025633,-82.92221508281062,Private room,69,2,84,2018-11-23,1.86,1,222
6527620,Entire place in Short North w/ parking spot,17821129,Geoff,,Near North/University,39.9884184485494,-83.0074270156014,Entire home/apt,69,3,60,2018-12-27,1.36,2,0
6805322,The Short S.T.O.P.P,16184897,Toya,,South Linden,40.00710852675202,-82.97378541866617,Shared room,30,1,30,2018-12-25,0.69,4,84
7021423,Historic home near German Village,18747785,Rebecca,,Near South,39.94993214739992,-82.98230627295403,Entire home/apt,220,5,27,2018-12-22,0.62,1,175
7037455,Private bed & bath in my home.,36896916,Jessica,,Near East,39.969294257488734,-82.98031472165479,Private room,80,2,52,2018-10-28,1.19,1,357
7061726,"Cozy 3 Bed Short North area duplex, Sleeps 8",27439453,Ingrid & Mike,,Near North/University,39.986954907902835,-83.00125074343676,Entire home/apt,140,1,160,2019-02-01,3.69,9,262
7087685,Comfortable room in German Village,36668084,Ryan And Teresa,,Near South,39.940382630678954,-82.98595860393613,Private room,55,1,156,2019-01-13,3.65,1,249
7265561,Magnificent home German Village walk to attraction,34012934,Roger,,Near South,39.9410657659495,-82.9903726953038,Entire home/apt,250,2,80,2019-01-20,1.85,2,317
7329186,Schiller Park Guesthouse,34012934,Roger,,Near South,39.941085866433774,-82.9881110650073,Entire home/apt,190,2,74,2019-01-21,1.70,2,327
7437773,Comfy room close to OSU/downtown!,38962915,Jennifer,,West Olentangy,39.98605708415429,-83.0391597841555,Private room,35,1,299,2019-01-27,6.96,3,55
7549237,Spacious Master Suite (Street View),4744568,Jen,,Near North/University,39.994753453929135,-82.997821362411,Private room,50,1,243,2019-01-17,5.69,6,361
7549298,"Delightfully Airy, Private Quarters",4744568,Jen,,Near North/University,39.99452762724604,-82.99789877140466,Private room,45,1,203,2019-02-03,4.75,6,225
7549331,Tranquil House Attic w/ Warm Decor,4744568,Jen,,Near North/University,39.994722058881685,-82.99760058482573,Private room,45,1,175,2019-01-04,4.11,6,230
7549346,"Quiet, Cozy Attic(with Garden View)",4744568,Jen,,Near North/University,39.9961765510042,-82.99755825972532,Private room,43,1,208,2019-01-01,4.89,6,230
7554962,"Quaint, Folksy, Traveler's Room",4744568,Jen,,Near North/University,39.99593151895623,-82.99635402044301,Private room,43,1,245,2018-12-02,5.75,6,229
7555301,Classy Condo - Spacious and Updated,39600823,Betsy And Mike,,Rocky Fork-Blacklick,40.09408517041187,-82.85701164782063,Entire home/apt,155,2,56,2018-12-17,1.36,1,351
7564891,Tulsa #3 Nicely Priced Bedroom,39662644,Paul,,Northland,40.06521151369146,-82.98859382835684,Private room,75,2,6,2018-08-14,0.14,7,0
7617016,Tulsa #1 Large House Master Bedroom,39662644,Paul,,Northland,40.06420432402796,-82.98782943278013,Private room,75,10,5,2017-09-07,0.12,7,338
7637541,Tulsa #4 Nicely Priced Bedroom,39662644,Paul,,Northland,40.063983335342236,-82.98772690951607,Private room,75,30,9,2019-01-06,0.28,7,314
7663120,Luxury Short North home 3br/3.5b,24635526,Rob,,Near North/University,39.98511134457082,-83.0020225303926,Entire home/apt,200,1,63,2019-01-25,1.48,1,30
7771588,1BR Apt. on Clintonville Ravine,7785489,Nancy,,Near North/University,40.019036988679865,-83.00172305385709,Entire home/apt,85,3,65,2019-01-02,1.62,4,323
7909479,Beautiful condo in downtown,41706311,David,,Downtown,39.96581313102508,-82.99890680256857,Entire home/apt,100,30,27,2015-12-20,0.64,1,365
8291916,Perfect Clintonville Pre-fabulous in 1950s Cottage,12504232,Jess,,Clintonville,40.04260428332018,-83.00466931427778,Private room,26,1,50,2018-09-22,1.25,3,365
8308869,Charming (& Spacious) Clintonville Cape Cod Loft!,12504232,Jess,,Clintonville,40.0401328531739,-83.01351246460278,Private room,32,1,41,2018-11-17,1.21,3,0
8492057,Restful Retreat right in the city!,10577548,Eliah,,Clintonville,40.06819237166619,-83.02478814800664,Private room,150,1,22,2018-12-01,0.85,1,270
8507141,"Tulsa #5 Bedroom, large",39662644,Paul,,North Linden,40.06102955609336,-82.9884104377852,Private room,50,2,5,2019-01-07,0.51,7,149
8507146,Tulsa #6 Nicely Priced Bedroom,39662644,Paul,,Northland,40.064895041364906,-82.98810636897326,Private room,75,14,9,2018-05-30,0.30,7,330
8578379,Beautiful Olde Towne East Home close to Downtown,44880235,Regan,,Near East,39.96144721610066,-82.97216162535481,Private room,29,1,238,2019-02-03,5.83,1,324
8596626,"Private room near German Village, Downtown",44464573,Hannah-Maria,,Near South,39.93583852473404,-82.99141412697871,Private room,48,1,44,2019-01-26,2.62,1,150
8662090,Newly Renovated Upstairs Apt. in Olde Towne East,1583338,Jay & Michael,,Near East,39.96661442087896,-82.9644115475499,Entire home/apt,89,2,101,2019-01-14,2.55,2,355
8687948,Fabulous apartment inside beautiful home,35480169,Margaret,,Northwest,40.06538547824437,-83.09940699889614,Private room,79,1,73,2018-11-23,1.81,2,361
8688424,Private Master Suite with Balcony,35480169,Margaret,,Northwest,40.06365956905854,-83.0987800890443,Private room,56,2,36,2018-11-24,0.89,2,355
8702043,Big 3 Story House Downtown Columbus,28695156,Miles,,Near North/University,39.983823994428924,-83.01634777517295,Entire home/apt,300,1,109,2019-01-01,2.75,4,337
8715345,Short North Hidden Gem,5840044,Mara,,Near North/University,39.98749095010922,-83.00091231068599,Entire home/apt,66,1,68,2019-01-30,2.65,1,22
8794321,hbbvgg hhnkkvv,3699377,Anna,,Hayden Run,40.067312257233425,-83.12861845641926,Entire home/apt,565,1,0,,,1,365
8858473,SHORT NORTH: Spectacular-ART-tastic home & room,46375630,Gregg,,Near North/University,39.98355467722293,-83.0085182018651,Private room,77,1,110,2019-02-03,2.72,1,346
9117793,Historic house in the short north,30120915,Anne,,Near North/University,39.98284236610615,-83.01104396592699,Entire home/apt,165,3,20,2018-10-14,0.56,1,81
9137446,Quiet location close to Easton,7836449,Connie,,North Linden,40.055763041216586,-82.94397226449975,Private room,38,7,2,2018-08-09,0.22,2,284
9164504,Chic MotherInLaw in my ShortNorth/Downtown house,20949650,J,,Near North/University,39.98285047464117,-83.01560667087271,Entire home/apt,59,1,307,2019-02-07,7.93,1,338
9169196,Victorian Home in the Short North Neighborhood,1815644,Amanda,,Near North/University,39.99026135964446,-83.0083727695765,Entire home/apt,190,2,16,2018-12-30,0.59,1,68
9213984,Peaceful home in the Dublin area,36990978,Bonnie,,Far Northwest,40.10672019350641,-83.0752931729034,Entire home/apt,160,2,98,2019-01-20,2.50,1,349
9240350,Private Room in Artist's Home,4435630,Jen,,Far Northwest,40.11174593036029,-83.071311274374,Private room,48,1,41,2018-09-19,1.11,1,88
9362314,Chic Short North 3 Bedroom,33738327,Jordan & Megan,,Near North/University,39.98019051902898,-83.00923167855962,Entire home/apt,169,2,55,2019-01-27,1.60,1,62
9403080,"""The Coop""  Near Easton Town Center Columbus, OH",7934201,Robin,,Northland,40.06078687930444,-82.9207258126276,Entire home/apt,110,1,110,2019-02-03,3.75,1,301
9430298,Traveler's Adytum`,48206508,Caren,,Rocky Fork-Blacklick,40.06461215263195,-82.85725517100721,Private room,36,1,57,2018-12-29,1.60,1,256
9515789,LOFT~2B/2Ba & Patio~Free Parking @ Easton~Airport.,49305658,Joe,,Northeast,40.02427960987428,-82.9162743982108,Entire home/apt,99,7,75,2018-10-13,1.94,1,0
9547171,Teenie-Weenie Sleeping Nook,4744568,Jen,,Near North/University,39.99631292581305,-82.99798840981327,Private room,30,1,170,2019-01-20,4.34,6,349
9561460,Historic Home- Olde Towne/Franklin Park- Map Room,25656963,Josh,,Near East,39.960866913103565,-82.95117969070654,Private room,45,1,256,2019-01-29,6.70,2,152
9725156,Peaceful Eco-Friendly Meditator's Home,37196796,Dianne,,North Linden,40.03632159342996,-82.98850493443743,Private room,45,1,9,2019-02-03,2.93,1,36
9903695,3 Bedroom Italian Village/Short North Home.,17923537,Jon,,Near North/University,39.979768882736515,-83.00284338466389,Entire home/apt,150,2,125,2019-01-13,3.43,1,323
9940207,THE SIELTH LOFT MASTER- DOWNTOWN,51086315,Siobhan,,Near East,39.95422380585085,-82.96544477108473,Private room,25,1,42,2018-11-24,1.18,4,365
9945145,THE SIELTH MASTER KING QUAINT STAY- DOWNTOWN,51086315,Siobhan,,Near East,39.954696818999764,-82.96428018536109,Private room,25,1,20,2019-01-07,0.73,4,360
10016466,Modern Loft Space Fully Renovated,44442395,Jeff,,Near North/University,39.981838442788096,-83.02069090642526,Entire home/apt,100,1,87,2018-10-14,2.28,1,88
10057188,Unique Spacious German Village Gem,51611845,Chad,,Near South,39.945341298021,-82.98670643373224,Entire home/apt,325,1,91,2019-01-13,2.49,1,166
10123323,Comfy condo ❤ of Short North & Free Parking,2994567,Mark,,Near North/University,39.97488695037478,-83.00346569903166,Entire home/apt,130,2,78,2019-02-03,2.06,6,303
10226305,"Loft-Bed Studio, Short North & OSU",14397907,Bernard,,Near North/University,39.97940878662597,-83.005015852472,Entire home/apt,83,1,136,2018-12-16,3.87,3,293
10319967,Private Entrance on CityPark Massage Chair&refrig!,49421637,Jerry,,Hilltop,39.94339762964818,-83.08012432489565,Private room,43,1,180,2019-02-03,5.53,3,349
10343442,one private room with a single bed,52830494,YuCheng,,Northwest,40.079779344994755,-83.09474687244102,Private room,50,1,0,,,1,365
10383297,East Columbus Suburbs with private bath,53450563,John,,Far East,40.00027246462237,-82.78248332979209,Private room,38,1,76,2019-01-03,2.07,1,345
10474739,Luxury Apartment -,53982040,Michael,,Downtown,39.97022186955886,-83.00551308333537,Entire home/apt,145,3,26,2017-05-07,0.72,1,6
10476203,Sunny BR with private bath,35144493,Janelle,,Near East,39.96899469302404,-82.97333140441958,Private room,99,2,42,2018-09-03,1.18,1,78
10520873,The Hangar- Crow's Nest in Short North near OSU,14397907,Bernard,,Near North/University,39.97916055915856,-83.00384271801794,Entire home/apt,127,1,40,2018-10-21,1.36,3,290
10802172,Modern 3bd Central Columbus Home,8814762,Ashley & Andrew,,Clintonville,40.030191791184,-83.0209337684582,Entire home/apt,160,50,180,2018-12-16,5.00,2,21
10806623,Modern Downtown Loft - TOP FLOOR,55941831,Maribel,,Downtown,39.9577647362687,-82.99444722253929,Entire home/apt,159,185,16,2017-10-05,0.45,1,358
11044568,CozySpace-NearDowntown- Charming Neighborhood!,57247068,Rue,,Hilltop,39.95091102028103,-83.07900396358599,Entire home/apt,165,2,25,2018-12-16,1.34,2,328
11047105,Garden Manor Air BnB,57330981,Al,,Near East,39.96937904252676,-82.97235003165389,Entire home/apt,99,2,102,2019-01-20,2.81,1,62
11142752,2 private rooms (queen bed listing),57910238,Marisol,,Northland,40.0985153365936,-82.96423046761277,Private room,50,1,12,2018-10-21,0.34,2,260
11147821,Comfortable historical home w/ awesome kitchen,22926014,David,,Near South,39.94438900560174,-82.98587390410118,Entire home/apt,135,2,108,2019-01-27,3.38,1,67
11385569,Beautiful Ranch Home To Be Shared,14367191,Jill,,Northwest,40.07956126841299,-83.03990909724939,Private room,25,365,0,,,1,365
11504774,1 bed townhome -Close to everything,60606388,Foundry,,Near North/University,39.98132545450349,-83.00036503757676,Entire home/apt,145,1,101,2019-02-03,2.83,1,163
11533820,Victorian Village Spacious Apt.,26118931,Ryan,,Near North/University,39.98598035868356,-83.01118337614726,Entire home/apt,115,1,53,2018-11-24,1.48,1,0
11572549,2 private rooms (full bed listing),57910238,Marisol,,Northland,40.10027821270075,-82.96453234975651,Private room,45,1,3,2018-10-10,0.09,2,132
11587108,Library Park Guesthouse,61274454,Nancy,,Downtown,39.96034637640377,-82.9907329871307,Entire home/apt,175,2,26,2018-12-07,0.75,1,300
11673338,Charming Marble Cliff Area Townhome,61981933,Tammy,,West Scioto,39.98710953621028,-83.06752500216227,Private room,60,1,5,2018-08-31,0.15,1,336
11921949,***Single room in 3 bed house***,11043646,Curt,,West Olentangy,40.02451830478456,-83.03391087180466,Private room,35,1,37,2019-01-25,1.11,3,89
11970251,Spare bedroom in the Short North,53866937,Michael,,Near North/University,39.98342715335586,-83.00454671747814,Private room,46,1,5,2018-10-07,0.15,1,0
11983151,Heart of High Street,64044237,Michael,,Near North/University,39.97553877356564,-83.0043701026404,Entire home/apt,100,2,54,2018-11-25,1.58,1,21
12070617,Charming in historic German Village,33220938,Brooke,,Near South,39.95071551281853,-82.99242367124569,Entire home/apt,150,2,41,2019-01-20,1.27,1,14
12143810,Cozy luxury bedroom w/ private bathroom,63285107,Alberto,,Northwest,40.05427735751292,-83.04824376671516,Private room,40,1,245,2019-02-07,7.31,2,82
12182010,Historic Townhome in Heart of German Village,10776491,Catherine & Bryan,,Near South,39.94297653603079,-82.99072176028555,Entire home/apt,185,1,67,2019-02-01,2.06,3,212
12185273,Clintonville Cottage / OSU / Worthington,161881,Rebecca,,Clintonville,40.0492268966994,-83.02528507005549,Entire home/apt,150,1,55,2018-11-26,1.64,1,162
12293481,Private room near OSU/Downtown!,38962915,Jennifer,,West Olentangy,39.98732164015759,-83.03982395041159,Private room,35,1,59,2019-01-13,1.78,3,10
12334960,Comfortable convenient condo,9316340,Connie,,West Scioto,39.9800234848233,-83.08867003928394,Entire home/apt,40,27,3,2017-08-06,0.10,1,253
12386506,"Quiet, Clean, Restful Stay/ Continental Breakfast",21780254,Jody,,Near South,39.93435903679835,-82.9533890435903,Private room,34,7,113,2018-12-09,3.51,3,270
12402287,Townhouse w/ private roof & parking,51548643,Julia,,Near North/University,39.98481472927885,-83.00868929397474,Private room,120,1,52,2019-01-01,1.52,1,90
12568705,Luxury Home @ Easton~2BR/2BA.,68145274,J & L,,Northeast,40.047413438620275,-82.9127677907771,Entire home/apt,129,2,105,2018-12-28,3.08,2,83
12631194,"Urban I Short North 3 BR 1 BA, Free Parking/WIFI",27439453,Ingrid & Mike,,Near North/University,39.9882879034037,-83.0022045503285,Entire home/apt,135,1,101,2019-01-27,3.26,9,338
12654586,"Walkto OSU and High Street. Sauna access, 2 bikes",63540246,Bill,,Near North/University,40.0122996532041,-83.0085795420438,Entire home/apt,51,2,19,2018-11-25,0.57,1,208
12683508,Tiny House Urban Cabin Shared Bath,4965048,Mathew,,Near North/University,40.01177673711501,-83.00118849692939,Private room,70,1,21,2018-11-09,0.64,7,217
12684302,"Retro ""Duckroom"" Den Retreat!",12504232,Jess,,Clintonville,40.04401653052968,-83.0154096859019,Private room,38,1,8,2017-09-10,0.24,3,361
12684949,Private bed & bath 10 mins from DT,24166286,Tarah,,Rocky Fork-Blacklick,40.07825307915639,-82.86542938585674,Private room,45,1,31,2018-08-11,0.92,1,161
12737365,"Bedroom & Private Bath, Dublin/Hilliard, OH",3492360,Greg,,Hayden Run,40.0595037355922,-83.11926243423292,Private room,42,1,166,2019-01-11,5.10,1,165
12751583,Heart of Olde Towne East Loft,68942337,Brad,,Near East,39.96356294168424,-82.97594728613734,Entire home/apt,200,1,191,2019-01-13,5.95,1,160
12755075,Quaint 1920's Townhouse,69289743,Sarah,,Near South,39.92995561955266,-82.99156876341284,Entire home/apt,84,2,69,2019-02-03,2.17,1,47
12807651,"1BR 1-person Clintonville Apt, (5-day min rental)",7785489,Nancy,,Near North/University,40.01888478399913,-83.0005183449504,Entire home/apt,60,5,15,2019-01-07,0.48,4,237
12902771,German Village *CLOSE TO DOWNTOWN*,70686740,Sarah,,Near South,39.94506788088843,-82.99528787014226,Entire home/apt,134,1,80,2018-12-05,2.63,1,0
12929455,Historic German Village Home,47590367,Sonny & Chelsey,,Near South,39.95093073835179,-82.99645736780403,Entire home/apt,175,2,131,2018-12-25,4.16,1,0
12933962,Victorian Village Condo 2BR,48788256,Jose,,Near North/University,39.983021104264395,-83.01430263068303,Entire home/apt,119,5,23,2018-11-05,0.70,2,0
12969543,Two rooms for a group of 4- Close to OSU/Downtown!,38962915,Jennifer,,West Olentangy,39.985905259765104,-83.04058490006226,Private room,90,1,3,2018-10-27,0.10,3,24
13018362,"Great House, 4 bedrooms, 2 bathrooms FREE PARKING",71859419,Dean,,West Olentangy,40.02861991462057,-83.04494688653699,Entire home/apt,200,1,89,2018-12-29,2.69,2,308
13045810,Perfect for couples get away or singles traveling,72181837,Greg,,Northland,40.10056413524369,-82.97289959640618,Private room,44,1,38,2019-01-18,2.11,1,351
13089173,Eastwood Heights Lounge,33524881,Keith,,Near East,39.969014440241686,-82.96385787023642,Private room,25,1,58,2019-01-20,1.78,1,154
13095135,Clintonville Home,32912159,John,,Clintonville,40.02819227763437,-83.02247237384626,Entire home/apt,70,1,375,2018-09-11,11.40,1,0
13112313,"Private room, 2 Twin beds & dedicated bathroom",72906181,Barbara,,Northland,40.07822799046931,-82.95589032214716,Private room,40,1,170,2019-01-25,5.14,2,164
13116142,Private 1 Bedroom Short North Suite Apartment,72952942,Phil,,Near North/University,39.984462508504336,-82.9983342846414,Entire home/apt,120,2,75,2019-02-03,2.59,1,88
13138571,"Private, Full bed & dedicated bathroom North Cbus",72906181,Barbara,,Northland,40.078143200456005,-82.95584083550908,Private room,46,1,176,2019-01-09,5.38,2,167
13222574,Cozy luxury master bedroom w/ private bathroom,63285107,Alberto,,West Olentangy,40.052579625829196,-83.04828019863683,Private room,40,1,14,2018-12-21,0.43,2,3
